,age,fnlwgt,education,education-num,race,capital-gain,capital-loss,first_name,last_names
27589,32,193565,HS-grad,9,White,0,0,Rachel,Morris
27590,18,36064,12th,8,White,0,0,Sherri,Hunt
27591,33,183017,HS-grad,9,White,0,0,Catherine,Craig
27592,44,83286,Masters,14,White,0,0,Jennifer,Maddox
27593,19,344414,Some-college,10,White,0,0,Marie,Johnson
27594,20,197767,Some-college,10,Black,0,0,Todd,Smith
27595,29,55390,HS-grad,9,White,0,0,Carol,Clark
27596,38,312108,HS-grad,9,Black,0,0,Lauren,Cooley
27597,40,137142,HS-grad,9,White,0,0,John,Todd
27598,58,306233,,13,White,15024,0,Anna,Gardner
27599,42,202466,Assoc-acdm,12,White,0,0,Shane,Pitts
27600,49,405309,Assoc-voc,11,White,0,0,Kenneth,Mcmillan
27601,35,259727,Some-college,10,White,0,0,Devin,Bryan
27602,37,305597,HS-grad,9,White,0,0,Jesse,Ferrell
27603,44,178510,Some-college,10,White,0,2258,Samuel,Webb
27604,41,225978,Assoc-voc,11,Black,0,0,Dennis,Cook
27605,59,160631,Bachelors,13,White,0,0,Marcus,Rodriguez
27606,23,87867,HS-grad,9,White,0,0,Scott,Ponce
27607,27,253814,HS-grad,9,White,0,0,Mrs.,Laura
27608,24,51985,HS-grad,9,White,0,0,Joann,Hill
27609,38,169872,HS-grad,9,White,3887,0,Christopher,Webster
27610,33,35306,9th,5,White,0,0,Laura,Lynn
27611,26,123384,HS-grad,9,White,0,0,Mary,Curtis
27612,29,198493,Assoc-voc,11,White,0,0,Andrew,Ortega
27613,60,167978,HS-grad,9,White,0,0,Jon,Grant
27614,36,110013,Masters,14,White,0,0,Tina,Cervantes
27615,17,316929,12th,8,White,0,0,Daniel,Stewart
27616,49,102092,11th,7,White,2174,0,Margaret,Wright
27617,40,83827,Some-college,10,White,0,0,Tara,Lewis
27618,26,566066,Bachelors,13,Black,0,0,Rebecca,Allen
27619,52,184529,HS-grad,9,White,0,0,Erin,Kane
27620,26,149734,HS-grad,9,Black,0,1594,Cody,Reyes
27621,20,184756,Some-college,10,White,0,0,Thomas,Ramos
27622,41,206916,Bachelors,13,White,0,0,Keith,Gardner
27623,64,116620,,14,White,0,0,Angela,Cole
27624,20,185706,Some-college,10,White,0,0,Angela,Brewer
27625,54,124993,HS-grad,9,White,0,0,Dawn,Bond
27626,26,168095,HS-grad,9,White,0,0,Mark,Rocha
27627,36,166416,HS-grad,9,White,0,0,Laura,Ayers
27628,35,174597,Bachelors,13,White,0,0,Kim,Ramirez
27629,44,313022,Assoc-voc,11,Black,0,0,Colleen,Olson
27630,23,415755,11th,7,White,0,0,Shannon,Suarez
27631,33,578701,Bachelors,13,Black,0,0,Jessica,Marquez
27632,52,294991,Bachelors,13,White,0,0,Linda,Miller
27633,43,175935,Some-college,10,White,0,0,Darryl,Bryant
27634,44,219591,Some-college,10,White,0,0,Susan,Brooks
27635,61,71209,HS-grad,9,White,0,0,April,Goodman
27636,24,59146,Bachelors,13,White,0,0,Timothy,Glover
27637,37,24106,HS-grad,9,White,0,0,Brian,Cortez
27638,34,286689,Masters,14,White,4650,0,Sharon,Santiago
27639,37,102541,Assoc-voc,11,Amer-Indian-Eskimo,0,0,Philip,Ashley
27640,18,178759,Some-college,10,White,0,0,Jill,Long
27641,64,341695,Some-college,10,White,0,0,Jesse,Andersen
27642,49,261059,10th,6,White,2176,0,Paula,Massey
27643,47,179955,Some-college,10,White,0,0,Eric,Lawson
27644,39,98587,,10,White,0,0,Joseph,Morrison
27645,44,159911,7th-8th,4,White,0,0,Robert,Mcfarland
27646,29,247445,HS-grad,9,White,0,0,Vanessa,Fletcher
27647,24,256240,,4,White,0,0,Todd,Harper
27648,51,173291,HS-grad,9,White,0,0,Carla,Medina
27649,44,248973,Bachelors,13,Black,0,0,Willie,Christian
27650,24,184975,HS-grad,9,White,0,0,Sharon,Mccoy
27651,23,118693,Bachelors,13,White,0,0,Ryan,Reeves
27652,30,54608,Some-college,10,White,0,0,Amy,Cox
27653,27,147638,Masters,14,Other,0,0,Jacob,Palmer
27654,24,314165,Some-college,10,White,0,0,Susan,Villegas
27655,45,188386,HS-grad,9,White,0,1628,Aaron,Nguyen
27656,42,34037,Bachelors,13,White,0,0,Kimberly,Mueller
27657,44,184099,HS-grad,9,White,0,0,Andre,Norman
27658,29,192283,Some-college,10,White,0,0,Joy,Clark
27659,25,34541,Assoc-voc,11,White,0,0,Caroline,Ortega
27660,41,284086,Assoc-voc,11,White,0,0,Christine,Hughes
27661,36,218689,Masters,14,White,0,1977,Wanda,Bradshaw
27662,22,321031,HS-grad,9,Black,0,0,Chad,Robertson
27663,29,276418,HS-grad,9,Black,0,2051,Brenda,Barr
27664,50,166419,11th,7,Black,3674,0,Linda,Jenkins
27665,53,102828,HS-grad,9,White,0,0,Joel,Andrade
27666,38,31603,Bachelors,13,White,0,0,Kyle,Rice
27667,48,182211,Some-college,10,White,0,0,Amy,Strickland
27668,45,166929,11th,7,White,0,0,Sean,Smith
27669,36,166880,HS-grad,9,White,0,0,Tina,Cochran
27670,55,227243,HS-grad,9,White,0,0,Casey,Weiss
27671,57,68830,HS-grad,9,White,0,0,Jennifer,Arnold
27672,33,235847,Prof-school,15,White,0,0,Mary,Horne
27673,30,203488,HS-grad,9,White,0,0,Denise,Weaver
27674,62,232308,Bachelors,13,White,0,0,Levi,Ali
27675,24,126613,Bachelors,13,White,0,0,Kaitlin,Haynes
27676,60,317083,Bachelors,13,White,0,0,Shaun,Mccoy
27677,38,189614,Some-college,10,White,0,0,Anita,Fernandez
27678,62,68268,HS-grad,9,White,0,0,Robert,Meyer
27679,22,293136,Some-college,10,White,0,0,Jason,Henry
27680,31,177596,Some-college,10,White,0,0,Amy,Murillo
27681,31,91666,HS-grad,9,White,0,0,Dennis,Acosta
27682,39,237713,Prof-school,15,White,0,2415,Shannon,Lopez
27683,42,147510,Bachelors,13,White,0,0,Tiffany,Sullivan
27684,30,251825,Assoc-acdm,12,Black,0,0,Tonya,Gill
27685,47,237914,HS-grad,9,White,0,0,Michael,Morrow
27686,17,195262,11th,7,White,0,0,Martin,Thomas
27687,38,29874,Assoc-voc,11,White,0,0,Terri,Smith
27688,54,183668,5th-6th,3,White,0,0,Brian,Sullivan
27689,46,161819,HS-grad,9,Black,0,0,Casey,Coleman
27690,38,32916,Assoc-voc,11,White,0,0,Kevin,Hernandez
27691,25,53147,Bachelors,13,Black,0,0,Daniel,Banks
27692,30,207253,Assoc-voc,11,White,0,0,Brandi,Martin
27693,25,262778,Masters,14,White,0,0,Danielle,House
27694,31,118966,HS-grad,9,White,0,0,Erin,Espinoza
27695,36,108320,Masters,14,White,5455,0,Tiffany,Lewis
27696,46,363875,Some-college,10,Amer-Indian-Eskimo,0,0,Paige,Chandler
27697,18,123343,11th,7,White,0,0,Stephanie,Montgomery
27698,17,192173,9th,5,White,0,0,Nathaniel,Chavez
27699,32,175856,10,,White,0,0,Michael,Porter
27700,45,148549,Some-college,10,White,27828,0,Russell,Nichols
27701,57,138285,Assoc-acdm,12,White,0,0,Justin,Hoffman
27702,23,111450,Some-college,10,Black,0,0,Terri,Miller
27703,30,209103,Assoc-voc,11,White,0,0,Anna,Roberts
27704,49,36032,Some-college,10,Black,0,0,Jonathan,Reed
27705,51,292110,HS-grad,9,White,0,0,Becky,Jacobson
27706,38,223237,Masters,14,White,0,0,Robert,Hawkins
27707,51,190762,1st-4th,2,White,0,0,Jason,Warner
27708,43,413297,HS-grad,9,White,0,0,Hannah,Arnold
27709,21,234108,HS-grad,9,White,0,0,Elizabeth,Green
27710,40,99679,Masters,14,White,3103,0,Bethany,Russell
27711,33,206392,HS-grad,9,White,0,0,Eduardo,Terry
27712,27,120126,Some-college,10,White,0,0,Julian,Jimenez
27713,59,169639,Assoc-acdm,12,White,0,0,William,Brown
27714,25,121285,Bachelors,13,White,0,0,Mary,Downs
27715,42,657397,HS-grad,9,White,0,0,Shawn,Todd
27716,24,83783,7th-8th,4,White,0,0,Jay,Thomas
27717,59,103948,HS-grad,9,White,0,0,Krista,Davidson
27718,33,228528,10th,6,White,0,0,Steven,Pace
27719,26,187248,HS-grad,9,Black,0,0,Jason,Watkins
27720,41,49156,HS-grad,9,White,0,0,Leah,Campos
27721,53,35305,Bachelors,13,White,0,0,Ann,Bradley
27722,19,264593,Some-college,10,White,0,0,Amanda,May
27723,29,190539,Bachelors,13,White,6849,0,Olivia,Morris
27724,52,230657,,9,Other,3781,0,Luke,Bailey
27725,20,138768,HS-grad,9,White,0,0,Michael,Crane
27726,67,123393,HS-grad,9,White,6418,0,Brittany,Avila
27727,30,197947,HS-grad,9,White,0,0,Suzanne,Flores
27728,49,228399,HS-grad,9,Black,0,0,Michael,Little
27729,51,74784,Some-college,10,White,0,0,Jessica,Arnold
27730,22,144210,11th,7,White,0,0,Rita,Watson
27731,38,146042,Bachelors,13,Asian-Pac-Islander,3103,0,Kristen,Ward
27732,26,137367,Some-college,10,Asian-Pac-Islander,0,0,Lisa,Delgado
27733,62,291904,HS-grad,9,Black,0,0,Jacob,Cook
27734,48,204629,Doctorate,16,White,15024,0,Justin,Bowen
27735,22,382199,Bachelors,13,White,0,0,Mrs.,Lynn
27736,22,42004,Some-college,10,White,0,0,John,Cervantes
27737,46,116338,Masters,14,White,0,0,Amy,Kennedy
27738,32,345489,Some-college,10,White,0,0,Miguel,Ochoa
27739,45,324655,Bachelors,13,White,0,0,Dr.,Paul
27740,50,322840,Assoc-voc,11,White,0,0,Debra,Gallagher
27741,30,260782,HS-grad,9,White,0,0,Roberto,Hines
27742,53,186224,Assoc-voc,11,White,0,0,James,Crane
27743,56,19896,Some-college,10,White,0,0,Carla,Caldwell
27744,21,572285,HS-grad,9,White,0,0,Traci,Miller
27745,31,169589,,14,White,0,0,Katie,Hall
27746,49,189885,HS-grad,9,Black,0,0,Jessica,Reyes
27747,41,207685,Some-college,10,White,0,0,Natalie,Hayes
27748,25,96862,HS-grad,9,White,2174,0,William,House
27749,61,153408,Masters,14,White,0,0,Gabriel,Terry
27750,41,76625,HS-grad,9,White,0,0,James,Lara
27751,35,238802,HS-grad,9,White,0,0,Joyce,Watkins
27752,22,117789,,10,White,0,0,Samantha,Castillo
27753,41,194537,Bachelors,13,White,0,0,Marcus,Gomez
27754,57,195176,Masters,14,White,0,0,Stephanie,Cooper
27755,62,161802,1st-4th,2,Black,0,0,Morgan,Camacho
27756,29,27436,HS-grad,9,White,0,0,Kaitlyn,Stewart
27757,34,344275,HS-grad,9,White,0,0,Daniel,Choi
27758,67,229709,HS-grad,9,White,0,0,Kyle,Sanders
27759,18,117372,11th,7,White,0,0,Brandy,Jones
27760,75,100301,10th,6,White,0,0,Joy,Mcclure
27761,37,446390,Some-college,10,White,0,0,Ryan,Fox
27762,43,129298,Masters,14,White,0,0,Mark,Holmes
27763,38,176657,Some-college,10,Asian-Pac-Islander,0,0,Kimberly,Wells
27764,20,183083,Some-college,10,White,0,0,Amanda,Nelson
27765,25,39901,Bachelors,13,White,0,0,Angela,Ward
27766,60,176839,Prof-school,15,White,0,0,Mark,Page
27767,56,286487,HS-grad,9,White,2885,0,Mr.,Mark
27768,19,64112,12th,8,White,0,0,Kevin,Lamb
27769,23,175183,Some-college,10,White,0,0,Charles,Brooks
27770,39,126494,HS-grad,9,White,0,0,Martin,Mclaughlin
27771,26,160340,HS-grad,9,White,0,0,Elizabeth,Patrick
27772,31,32550,10th,6,White,0,0,Danielle,Willis
27773,35,201328,HS-grad,9,White,0,0,Andrea,Neal
27774,31,301251,HS-grad,9,White,0,0,Angel,Young
27775,23,192812,Bachelors,13,White,0,0,Johnathan,Cohen
27776,52,43909,HS-grad,9,Black,0,0,Roger,Barr
27777,18,301948,9,,White,34095,0,Alyssa,Price
27778,37,33440,HS-grad,9,White,0,0,Aaron,Jackson
27779,28,45613,Some-college,10,White,0,0,Austin,Gordon
27780,29,206351,Bachelors,13,White,0,0,Donald,Salinas
27781,39,179668,Bachelors,13,White,15024,0,Cristina,Lawson
27782,21,538319,Some-college,10,White,0,0,Wanda,Davis
27783,32,270335,Bachelors,13,White,0,0,Frank,Green
27784,36,188540,Bachelors,13,White,0,0,Jeremiah,Kennedy
27785,26,105787,Bachelors,13,White,0,0,Jacob,Flores
27786,29,54131,Some-college,10,White,0,0,Charles,Reed
27787,34,362787,10th,6,Black,0,0,Stephanie,Chandler
27788,59,31137,HS-grad,9,White,0,0,Melissa,Clay
27789,26,30776,Bachelors,13,White,0,0,Gail,Wade
27790,58,216948,10th,6,Other,0,0,Jeremy,Cantu
27791,47,102308,Masters,14,White,99999,0,Gavin,Miller
27792,61,183735,Some-college,10,White,0,0,Keith,Hickman
27793,33,180574,Assoc-voc,11,White,0,0,Jeremy,Hahn
27794,24,187229,9,,Black,0,0,Jason,Carpenter
27795,34,151733,Assoc-voc,11,White,0,0,Rose,Mueller
27796,72,207889,7th-8th,4,White,0,0,David,Woods
27797,26,155752,,10,Black,0,0,Nathan,Cain
27798,39,172425,Assoc-voc,11,White,0,0,Natalie,Stein
27799,20,379198,HS-grad,9,Other,0,0,Susan,Williamson
27800,27,267912,5th-6th,3,White,0,0,Richard,Cooper
27801,37,277022,HS-grad,9,White,3887,0,Jesus,Mcbride
27802,44,109339,11th,7,Other,0,0,William,Fuller
27803,25,230856,HS-grad,9,Black,0,0,Rachel,Haynes
27804,77,181974,,4,White,0,0,Emily,Armstrong
27805,53,53197,Doctorate,16,White,0,0,Brenda,Green
27806,34,100079,Bachelors,13,Asian-Pac-Islander,0,0,Olivia,Jensen
27807,38,71009,Bachelors,13,Asian-Pac-Islander,7298,0,Patricia,Valencia
27808,38,314007,HS-grad,9,White,0,0,Tammy,Wright
27809,46,131091,Bachelors,13,White,0,1902,Ryan,Moran
27810,33,91667,HS-grad,9,White,0,0,Antonio,Fields
27811,47,151584,HS-grad,9,White,0,1876,Amber,Roberts
27812,32,198068,HS-grad,9,White,0,0,Ian,Bennett
27813,34,204742,HS-grad,9,White,0,0,Scott,Ayers
27814,40,110028,Some-college,10,White,0,0,Michelle,Hardin
27815,32,209808,Some-college,10,White,0,1740,Eric,Juarez
27816,18,105854,HS-grad,9,Other,0,0,Desiree,Harris
27817,20,137651,Some-college,10,Amer-Indian-Eskimo,0,0,John,Griffin
27818,32,247156,HS-grad,9,Black,3103,0,Marissa,Hughes
27819,23,191910,Some-college,10,White,0,0,Allison,Delgado
27820,30,177531,HS-grad,9,Black,0,0,Tonya,Morales
27821,35,141420,HS-grad,9,White,0,0,Mary,Russo
27822,35,335777,Some-college,10,White,0,0,Paul,Brock
27823,52,561489,Masters,14,Black,0,0,Adam,Downs
27824,40,135056,HS-grad,9,White,0,0,Stuart,Martin
27825,45,120724,Masters,14,White,4386,0,Danny,Martinez
27826,34,121321,HS-grad,9,White,0,0,Tyler,Patton
27827,45,128141,11th,7,White,0,0,Melissa,Newman
27828,21,134746,Some-college,10,White,0,0,Eric,Downs
27829,42,219553,Masters,14,White,0,0,Vanessa,Owens
27830,47,379118,7th-8th,4,Black,0,0,Chelsea,Chavez
27831,38,168055,Assoc-voc,11,White,0,0,Bethany,Palmer
27832,51,199688,Bachelors,13,White,0,1977,Michelle,Randall
27833,52,392668,Assoc-voc,11,White,0,0,Danny,Cortez
27834,50,27539,Some-college,10,White,7688,0,John,Fischer
27835,39,172538,HS-grad,9,White,0,0,Brooke,Wilson
27836,57,123632,Bachelors,13,Black,0,0,Debbie,Edwards
27837,20,165097,Some-college,10,White,0,2001,Julia,Robinson
27838,28,216481,Bachelors,13,White,0,0,Elizabeth,Patterson
27839,50,165001,Prof-school,15,White,99999,0,Nicole,Travis
27840,59,182460,Bachelors,13,White,0,0,Johnathan,Harmon
27841,28,198493,Assoc-acdm,12,White,0,0,Crystal,Davidson
27842,44,98106,Some-college,10,White,0,0,Scott,Mckenzie
27843,23,197997,HS-grad,9,White,0,0,Emily,Booth
27844,19,120251,HS-grad,9,White,0,0,Carlos,Hobbs
27845,59,181242,10th,6,White,0,0,Roger,Gallagher
27846,55,377113,Bachelors,13,White,15024,0,Shelby,Warren
27847,36,131808,HS-grad,9,White,4386,0,Amy,Brown
27848,23,33423,Some-college,10,White,0,0,Mr.,John
27849,21,228230,Some-college,10,White,0,0,Andrea,Stone
27850,28,147719,Some-college,10,Asian-Pac-Islander,0,0,Karl,Porter
27851,20,143062,HS-grad,9,White,0,0,Gregory,Collins
27852,60,141253,10th,6,White,0,0,Samuel,Reid
27853,38,161141,Some-college,10,White,0,0,Corey,Frank
27854,42,67065,HS-grad,9,White,0,0,Maxwell,Eaton
27855,31,172865,5th-6th,3,White,0,0,Connor,Wilson
27856,50,128478,HS-grad,9,White,0,0,Tammy,Pearson
27857,46,173938,Masters,14,White,15024,0,Edwin,Woods
27858,49,181363,Masters,14,White,0,0,Marc,Phelps
27859,39,91039,Masters,14,White,0,0,Tammy,Brooks
27860,27,292472,Some-college,10,Asian-Pac-Islander,0,0,Lindsey,King
27861,22,305781,HS-grad,9,White,0,0,Michele,Garrison
27862,56,255386,Some-college,10,Asian-Pac-Islander,0,0,Makayla,Ware
27863,46,99385,Bachelors,13,White,0,0,Allison,Bradley
27864,60,163665,Some-college,10,White,0,0,Mrs.,Connie
27865,57,300104,5th-6th,3,White,7298,0,Anna,Bailey
27866,45,169180,Some-college,10,White,0,0,Roger,Silva
27867,19,265576,HS-grad,9,White,0,0,Keith,Anthony
27868,23,215616,HS-grad,9,White,0,0,Melissa,Young
27869,36,102729,10,,White,0,0,Douglas,Jackson
27870,54,117674,Some-college,10,White,0,0,Eric,Tran
27871,25,349190,Assoc-acdm,12,White,0,0,Larry,Mccormick
27872,47,183522,Some-college,10,Black,0,0,Anthony,Lam
27873,65,172348,HS-grad,9,White,0,0,Dr.,Stacey
27874,75,260543,10th,6,Asian-Pac-Islander,0,0,Erin,Wilson
27875,59,196482,HS-grad,9,White,0,0,Alan,Howard
27876,50,175339,HS-grad,9,White,0,1672,Robert,Barnes
27877,37,190987,Some-college,10,White,7298,0,Karl,Blevins
27878,45,363087,HS-grad,9,Black,0,0,Kelly,Krueger
27879,61,321117,HS-grad,9,White,0,0,Pamela,Butler
27880,53,231482,HS-grad,9,White,0,0,Tracy,Garcia
27881,25,138765,Some-college,10,White,0,0,Robert,Francis
27882,28,264735,Masters,14,Asian-Pac-Islander,0,0,Antonio,Gonzales
27883,46,138626,HS-grad,9,White,0,0,Yvette,Page
27884,35,139770,HS-grad,9,White,0,0,Tyler,Hurst
27885,43,207685,HS-grad,9,White,0,0,Reginald,Daniels
27886,44,121718,Bachelors,13,White,15024,0,Christine,Haynes
27887,49,38819,HS-grad,9,White,0,0,Carl,Welch
27888,52,196894,11th,7,White,0,0,Brandy,Clayton
27889,21,221418,HS-grad,9,White,0,0,Charlotte,Garrett
27890,29,87745,Some-college,10,White,0,0,Tyler,Powell
27891,30,187560,Some-college,10,White,0,0,Stephanie,Sellers
27892,53,30244,Assoc-acdm,12,White,15024,0,Connor,Turner
27893,39,117555,Bachelors,13,White,0,0,Sarah,Pham
27894,18,256967,10th,6,Black,0,0,Lance,Phillips
27895,43,289669,Masters,14,White,0,2547,Monica,Nguyen
27896,34,454076,11,,White,0,0,Ann,Guerrero
27897,32,136204,Masters,14,White,0,2824,Christina,Stark
27898,59,220896,Prof-school,15,White,27828,0,Peter,Bird
27899,34,85632,Some-college,10,White,0,0,Taylor,Wells
27900,48,144122,Masters,14,White,0,0,Aaron,Reyes
27901,31,393357,9th,5,Black,0,0,Nathan,Carpenter
27902,33,148261,Some-college,10,White,0,0,Cheyenne,Ramirez
27903,19,258470,HS-grad,9,White,0,0,Joshua,Osborne
27904,42,113147,Assoc-acdm,12,Black,0,0,Amanda,Hunt
27905,24,224716,HS-grad,9,White,0,0,Todd,White
27906,22,198956,HS-grad,9,Other,0,0,Benjamin,Mcconnell
27907,36,199288,10th,6,White,0,0,Christopher,Ferguson
27908,52,270221,Bachelors,13,White,15024,0,Steven,Snyder
27909,34,174215,Masters,14,White,7688,0,Brooke,Terry
27910,27,193898,Bachelors,13,White,0,0,Barbara,Baker
27911,31,59496,Some-college,10,White,0,0,Stephen,Eaton
27912,29,253003,HS-grad,9,White,0,0,Nancy,Turner
27913,41,462964,HS-grad,9,White,2174,0,Kim,Hernandez
27914,45,211399,Masters,14,White,7298,0,Maria,Hatfield
27915,18,184016,11th,7,White,0,0,Ryan,Martinez
27916,57,87317,10th,6,White,0,0,Lori,Davidson
27917,55,61708,HS-grad,9,White,6418,0,Heidi,Garcia
27918,53,94214,Prof-school,15,Asian-Pac-Islander,7298,0,Lawrence,Keith
27919,32,279231,Assoc-voc,11,White,0,0,Caleb,Cochran
27920,53,155314,HS-grad,9,White,0,0,Gary,Kelly
27921,63,113756,HS-grad,9,White,0,0,Abigail,Miller
27922,22,179392,9,,White,0,0,Dr.,Rachel
27923,22,87867,12th,8,White,0,0,Sarah,Fletcher
27924,44,275094,1st-4th,2,White,0,0,Matthew,Hunter
27925,45,118889,Assoc-voc,11,White,0,0,Christian,Maxwell
27926,60,160062,HS-grad,9,White,0,0,Pedro,Cruz
27927,46,169699,HS-grad,9,White,0,0,Carmen,Turner
27928,24,298227,Some-college,10,White,0,0,Alison,Jackson
27929,30,205950,Some-college,10,White,0,0,Matthew,Kline
27930,54,181246,Some-college,10,White,0,0,Renee,Lewis
27931,29,87632,11th,7,White,0,0,Edgar,Garcia
27932,21,518530,Some-college,10,White,0,0,Jared,Orr
27933,43,170214,Some-college,10,White,0,0,Maurice,Morgan
27934,24,96279,HS-grad,9,White,0,0,Amy,Bowman
27935,41,208330,Some-college,10,White,0,0,Ethan,Morales
27936,69,269499,HS-grad,9,White,0,0,Gina,Gonzalez
27937,47,225456,HS-grad,9,White,0,0,Colleen,Willis
27938,24,254547,HS-grad,9,Black,0,0,Tracey,Shah
27939,35,77146,Assoc-voc,11,White,0,0,Crystal,Lane
27940,35,177974,HS-grad,9,White,0,0,Tyler,Taylor
27941,72,99554,7th-8th,4,White,0,0,Michael,Austin
27942,49,252616,HS-grad,9,Asian-Pac-Islander,0,0,Daniel,Townsend
27943,63,179981,HS-grad,9,White,0,0,Brianna,Caldwell
27944,43,136986,Bachelors,13,White,7298,0,Heather,Conner
27945,26,366889,HS-grad,9,White,0,0,Joe,Rowe
27946,48,265386,Assoc-acdm,12,Black,0,0,Timothy,Short
27947,52,102828,HS-grad,9,White,7688,0,Gary,Brooks
27948,45,124973,,10,White,0,0,Barbara,Krueger
27949,52,205767,Masters,14,Black,0,0,Heather,Reynolds
27950,22,60552,Some-college,10,White,0,0,Sherry,Hamilton
27951,41,262038,5th-6th,3,White,0,0,Chad,Vega
27952,64,196288,Assoc-acdm,12,White,0,0,Dan,Williams
27953,43,345789,Bachelors,13,White,15024,0,Karen,Martinez
27954,29,119848,Bachelors,13,White,0,0,Karen,Hood
27955,59,247552,HS-grad,9,White,0,0,Shawn,Bryant
27956,40,133456,HS-grad,9,White,0,0,Tiffany,Smith
27957,55,80167,Bachelors,13,White,0,0,Angela,Morris
27958,26,134945,HS-grad,9,White,0,0,Elizabeth,Mitchell
27959,58,104945,9th,5,Black,0,0,Mike,Harrison
27960,24,83774,HS-grad,9,White,0,0,Angela,Pennington
27961,37,334314,HS-grad,9,White,0,0,Isabella,Forbes
27962,30,153876,Assoc-acdm,12,White,0,0,Jill,Lowe
27963,41,192779,7th-8th,4,White,0,0,Mrs.,Nicole
27964,29,173944,Bachelors,13,White,0,0,Hannah,Rose
27965,46,297759,Some-college,10,White,0,0,Edward,Frey
27966,39,232854,HS-grad,9,White,0,0,Jacqueline,Rhodes
27967,51,120173,Assoc-voc,11,White,3103,0,Albert,Cruz
27968,18,120243,11th,7,White,0,0,Christine,Martin
27969,19,355712,Some-college,10,White,0,0,Lisa,Boyle
27970,45,213620,HS-grad,9,White,0,0,Brendan,Fisher
27971,55,98361,Bachelors,13,White,15024,0,Victor,Cole
27972,44,40024,Bachelors,13,White,0,0,Daniel,Melton
27973,37,125550,Bachelors,13,White,7688,0,Nicole,Floyd
27974,57,182062,10th,6,White,0,0,Melissa,Huff
27975,40,338740,HS-grad,9,White,0,0,Meghan,Moses
27976,25,169759,,9,White,0,0,Sarah,Perry
27977,25,135645,Masters,14,White,0,0,Jennifer,Yang
27978,59,182062,Bachelors,13,White,5013,0,Kimberly,Roman
27979,35,84848,Some-college,10,White,0,0,Nicole,Soto
27980,46,368561,Bachelors,13,White,0,0,Micheal,Kemp
27981,55,141409,10th,6,White,7688,0,Katherine,Smith
27982,65,76131,HS-grad,9,Asian-Pac-Islander,0,0,Taylor,Deleon
27983,56,193453,Bachelors,13,White,0,1902,Kara,Stokes
27984,42,331651,Masters,14,White,8614,0,Susan,Meza
27985,22,125542,11th,7,White,0,0,Billy,Costa
27986,52,148509,10th,6,Asian-Pac-Islander,0,0,Jason,Foster
27987,47,176239,Some-college,10,White,0,0,Kaitlin,Barr
27988,65,24824,HS-grad,9,White,0,0,Melissa,Pittman
27989,21,182288,Some-college,10,White,0,0,Cindy,Burgess
27990,31,200835,Bachelors,13,Asian-Pac-Islander,0,0,Harry,Johnson
27991,51,94432,HS-grad,9,White,0,0,Jessica,Carpenter
27992,35,170263,Some-college,10,White,0,0,Patrick,Kirby
27993,55,200217,10th,6,White,0,0,Benjamin,Martinez
27994,18,149017,12th,8,White,0,0,Brandi,Brady
27995,61,113544,Masters,14,White,0,0,Aaron,Lopez
27996,22,183970,HS-grad,9,Black,0,0,Patricia,Spence
27997,30,181372,Bachelors,13,White,0,0,Amy,Oliver
27998,47,278322,Some-college,10,White,7688,0,Randall,Ruiz
27999,50,235567,,9,White,0,0,Jerry,Wilcox
28000,39,111129,HS-grad,9,White,0,0,Maria,Rogers
28001,41,401134,Bachelors,13,White,0,0,Robert,Ortiz
28002,41,210094,HS-grad,9,White,0,0,Kristine,Crane
28003,35,176544,Some-college,10,White,0,1741,Jay,Payne
28004,51,172046,Masters,14,White,0,1977,Michael,Scott
28005,49,168598,HS-grad,9,Black,0,0,Lori,Miller
28006,56,237546,Some-college,10,White,0,0,Troy,Smith
28007,34,198813,HS-grad,9,White,0,0,Kayla,Smith
28008,47,152572,HS-grad,9,White,0,0,Abigail,Murphy
28009,21,256504,HS-grad,9,White,0,0,Grant,Holland
28010,56,200316,Some-college,10,White,0,0,Jerry,Burke
28011,19,143404,HS-grad,9,White,0,0,Larry,Stephenson
28012,22,138575,HS-grad,9,White,0,0,Cindy,Perez
28013,49,215096,9th,5,White,0,0,Michele,Lindsey
28014,47,117849,Assoc-acdm,12,White,0,0,Jennifer,Beasley
28015,28,201186,HS-grad,9,Black,99999,0,Meghan,Murray
28016,40,29520,HS-grad,9,White,0,0,Mark,Green
28017,31,87891,HS-grad,9,White,0,0,Keith,Bowman
28018,55,143949,,14,White,3103,0,Jonathan,Torres
28019,46,27243,Doctorate,16,White,7688,0,Susan,Krueger
28020,50,145409,Bachelors,13,White,15024,0,Christian,Hansen
28021,39,301568,Some-college,10,White,0,0,Beth,Hansen
28022,25,191782,11th,7,Black,0,0,Tony,Benson
28023,50,178946,Masters,14,White,0,0,Blake,Schmidt
28024,21,177711,HS-grad,9,Black,0,0,Isaiah,Keller
28025,20,293136,Some-college,10,White,0,0,Lindsay,Gibson
28026,46,181363,Assoc-acdm,12,White,0,0,Kristin,Davenport
28027,37,103121,Bachelors,13,White,0,1848,Steven,Lee
28028,33,259301,10,,White,0,0,Mrs.,Kaitlyn
28029,50,169112,Some-college,10,White,0,0,Frank,Paul
28030,24,143246,Some-college,10,Black,2597,0,James,Hoover
28031,25,131463,Bachelors,13,White,0,0,Kara,Walsh
28032,65,382245,HS-grad,9,White,0,0,Elizabeth,Hardin
28033,51,59840,HS-grad,9,White,2174,0,Heather,Hess
